Program,Task Code,Task Name,Task Type,Contract,Parent WBS,Current Planned Start,Current Planned Completed,Current Planned Duration (Days),Actual Start,Actual Completed,Actual Duration (Days),Delay (Days),Overrun (Days),Overrun (%),Current Early Start,Current Early End,Current Late Start,Current Late End,Predecessors,Successors
825_2017-07 Progress,8250DA1970,"Prepare DDA for Design of ELS for CP Construction from within the Tunnel",TT_Task,,"CROSS PASSAGES",07-May-2013,06-Jun-2013,30,27-Jul-2013,26-Aug-2013,30,81,0,0.00,31-Jul-2017,31-Jul-2017,13-Jul-2016,13-Jul-2016,1,1
825_2017-07 Progress,8250DA1975,"Submit DDA for Design of ELS for CP Construction from within the Tunnel with ICE Cert",TT_FinMile,,"CROSS PASSAGES",30-May-2013,30-May-2013,0,19-Apr-2013,19-Apr-2013,,-41,,,,,,,1,1
825_2017-07 Progress,8250DA1980,"Engineer Review on DDA for Design of ELS for CP Construction from within the Tunnel",TT_Task,,"CROSS PASSAGES",31-May-2013,29-Jun-2013,29,20-Apr-2013,28-May-2013,38,-41,9,31.03,31-Jul-2017,31-Jul-2017,13-Jul-2016,13-Jul-2016,1,1
825_2017-07 Progress,8250DA1985,"Revise DDA for Design of ELS for CP Construction from within the Tunnel",TT_Task,,"CROSS PASSAGES",24-Jun-2013,17-Jul-2013,23,29-May-2013,05-Jun-2013,7,-26,-16,-69.57,31-Jul-2017,31-Jul-2017,13-Jul-2016,13-Jul-2016,1,1
825_2017-07 Progress,8250DA1990,"Re-Submit DDA for Design of ELS for CP Construction from within the Tunnel with ICE Cert",TT_FinMile,,"CROSS PASSAGES",11-Jul-2013,11-Jul-2013,0,29-Jul-2013,29-Jul-2013,,18,,,,,,,1,1
825_2017-07 Progress,8250DA1995,"Engineer Review & Approval on DDA for Design of ELS for CP Construction from within the Tunnel",TT_Task,,"CROSS PASSAGES",12-Jul-2013,10-Aug-2013,29,30-Jul-2013,03-Sep-2013,35,18,6,20.69,31-Jul-2017,31-Jul-2017,13-Jul-2016,13-Jul-2016,1,5
825_2017-07 Progress,8250DA1620,"Prepare DDA for Design of Permanent & Temporary Linings of the Bored Tunnels",TT_Task,,"TBM LININGS",10-Apr-2010,12-May-2010,32,10-Apr-2010,08-May-2010,28,0,-4,-12.50,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA1640,"Submit DDA for Design of Permanent & Temporary Linings of the Bored Tunnels with ICE Certificate",TT_FinMile,,"TBM LININGS",08-May-2010,08-May-2010,0,08-May-2010,08-May-2010,,0,,,,,,,1,1
825_2017-07 Progress,8250DA1660,"Engineer Review on DDA for Design of Permanent & Temporary Linings of the Bored Tunnels",TT_Task,,"TBM LININGS",10-May-2010,02-Jun-2010,23,10-May-2010,01-Jun-2010,22,0,-1,-4.35,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA1680,"Revise DDA for Design of Permanent & Temporary Linings of the Bored Tunnels",TT_Task,,"TBM LININGS",01-Jun-2010,08-Jun-2010,7,01-Jun-2010,08-Jun-2010,7,0,0,0.00,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA1540,"Engineer Review on AIP for Design of Permanent & Temporary Linings of the Bored Tunnels",TT_Task,,"TBM LININGS",23-Mar-2010,12-Apr-2010,20,23-Mar-2010,09-Apr-2010,17,0,-3,-15.00,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,2
825_2017-07 Progress,8250DA1580,"Re-Submit AIP for Design of Permanent & Temporary Linings of the Bored Tunnels with ICE certificate",TT_FinMile,,"TBM LININGS",30-Apr-2010,30-Apr-2010,0,30-Apr-2010,30-Apr-2010,,0,,,,,,,1,1
825_2017-07 Progress,8250DA1500,"Prepare AIP for Design of Permanent & Temporary Linings of the Bored Tunnels",TT_Task,,"TBM LININGS",02-Mar-2010,24-Mar-2010,22,02-Mar-2010,22-Mar-2010,20,0,-2,-9.09,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA1700,"Re-Submit DDA for Design of Permanent & Temporary Linings of the Bored Tunnels with ICE Certificate",TT_FinMile,,"TBM LININGS",08-Jun-2010,08-Jun-2010,0,08-Jun-2010,08-Jun-2010,,0,,,,,,,1,1
825_2017-07 Progress,8250DA1720,"Engineer Review and Approval on DDA for Design of Permanent & Temporary Linings of the Bored Tunnels",TT_Task,,"TBM LININGS",08-Jun-2010,24-Jun-2010,16,08-Jun-2010,23-Jun-2010,15,0,-1,-6.25,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,2
825_2017-07 Progress,8250DA1520,"Submit AIP for Design of Permanent & Temporary Linings of the Bored Tunnels with ICE Certificate",TT_FinMile,,"TBM LININGS",22-Mar-2010,22-Mar-2010,0,22-Mar-2010,22-Mar-2010,,0,,,,,,,1,1
825_2017-07 Progress,8250DA1560,"Revise AIP for Design of Permanent & Temporary Linings of the Bored Tunnels",TT_Task,,"TBM LININGS",10-Apr-2010,04-May-2010,24,10-Apr-2010,30-Apr-2010,20,0,-4,-16.67,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA1600,"Engineer Review and Approval on AIP for Design of Permanent & Temporary Linings of the Bored Tunnels",TT_Task,,"TBM LININGS",03-May-2010,03-Jun-2010,31,03-May-2010,01-Jun-2010,29,0,-2,-6.45,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA4000,"Stud Tunnel/Tunnel Joint Design at 825/824",TT_LOE,,"825/ 824 STUD TUNNEL JOINT DESIGN",02-Oct-2013,22-Nov-2013,51,02-Sep-2013,17-Jan-2014,137,-30,86,168.63,,,,,1,2
825_2017-07 Progress,8250DA4100,"Stud Tunnel/Tunnel Joint Design at 825/824 - Design & Submission",TT_LOE,,"825/ 824 STUD TUNNEL JOINT DESIGN",02-Oct-2013,22-Nov-2013,51,01-Aug-2013,30-Aug-2013,29,-62,-22,-43.14,,,,,1,2
825_2017-07 Progress,8250DA4200,"Stud Tunnel/Tunnel Joint Design at 825/824 - Method Statement",TT_LOE,,"825/ 824 STUD TUNNEL JOINT DESIGN",02-Oct-2013,15-Nov-2013,44,18-Nov-2013,17-Jan-2014,60,47,16,36.36,,,,,1,1
825_2017-07 Progress,8250DA4110,"Temporary Design Brief",TT_Task,,"825/ 824 STUD TUNNEL JOINT DESIGN",02-Oct-2013,02-Oct-2013,0,02-Sep-2013,30-Sep-2013,28,-30,,,31-Jul-2017,31-Jul-2017,30-Jul-2018,30-Jul-2018,1,3
825_2017-07 Progress,8250DA4120,"Temporary Works Design",TT_Task,,"825/ 824 STUD TUNNEL JOINT DESIGN",03-Oct-2013,19-Oct-2013,16,01-Oct-2013,12-Oct-2013,11,-2,-5,-31.25,31-Jul-2017,31-Jul-2017,30-Jul-2018,30-Jul-2018,1,1
825_2017-07 Progress,8250DA4130,"ICE Check and Review",TT_Task,,"825/ 824 STUD TUNNEL JOINT DESIGN",21-Oct-2013,28-Oct-2013,7,14-Oct-2013,18-Oct-2013,4,-7,-3,-42.86,31-Jul-2017,31-Jul-2017,30-Jul-2018,30-Jul-2018,1,1
825_2017-07 Progress,8250DA4140,"MTR Check and Comments",TT_Task,,"825/ 824 STUD TUNNEL JOINT DESIGN",29-Oct-2013,13-Nov-2013,15,19-Oct-2013,31-Oct-2013,12,-10,-3,-20.00,31-Jul-2017,31-Jul-2017,30-Jul-2018,30-Jul-2018,1,1
825_2017-07 Progress,8250DA4150,"Incorporate MTR Comments and Re-Submission",TT_Task,,"825/ 824 STUD TUNNEL JOINT DESIGN",14-Nov-2013,20-Nov-2013,6,01-Nov-2013,15-Nov-2013,14,-13,8,133.33,31-Jul-2017,31-Jul-2017,30-Jul-2018,30-Jul-2018,1,1
825_2017-07 Progress,8250DA4160,"MTR Approval",TT_Task,,"825/ 824 STUD TUNNEL JOINT DESIGN",21-Nov-2013,25-Nov-2013,4,29-Nov-2013,30-Nov-2013,1,8,-3,-75.00,31-Jul-2017,31-Jul-2017,30-Jul-2018,30-Jul-2018,3,1
825_2017-07 Progress,8250DA4210,"Preparation and Submission of Method Statement",TT_Task,,"825/ 824 STUD TUNNEL JOINT DESIGN",02-Oct-2013,18-Oct-2013,16,18-Nov-2013,29-Nov-2013,11,47,-5,-31.25,31-Jul-2017,31-Jul-2017,30-Jul-2018,30-Jul-2018,1,2
825_2017-07 Progress,8250DA4220,"MTR Check and Comments",TT_Task,,"825/ 824 STUD TUNNEL JOINT DESIGN",31-Jul-2014,15-Aug-2014,15,18-Nov-2013,29-Nov-2013,11,-255,-4,-26.67,31-Jul-2017,31-Jul-2017,30-Jul-2018,30-Jul-2018,1,1
825_2017-07 Progress,8250DA4230,"Incorporate MTR Comments and Re-Submission",TT_Task,,"825/ 824 STUD TUNNEL JOINT DESIGN",05-Nov-2013,12-Nov-2013,7,02-Dec-2013,07-Dec-2013,5,27,-2,-28.57,31-Jul-2017,31-Jul-2017,30-Jul-2018,30-Jul-2018,2,1
825_2017-07 Progress,8250DA4240,"MTR Approval",TT_Task,,"825/ 824 STUD TUNNEL JOINT DESIGN",13-Nov-2013,15-Nov-2013,2,09-Dec-2013,17-Jan-2014,39,26,37,1850.00,31-Jul-2017,31-Jul-2017,30-Jul-2018,30-Jul-2018,3,1
825_2017-07 Progress,8250DA1480,"Engineer Review and Approval on DDA for Design of DW & ELS",TT_Task,,"DIAPHRAGM WALLS",28-Apr-2010,14-May-2010,16,28-Apr-2010,12-May-2010,14,0,-2,-12.50,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA1260,"Prepare AIP for Design of DW & ELS",TT_Task,,"DIAPHRAGM WALLS",06-Mar-2010,22-Mar-2010,16,06-Mar-2010,19-Mar-2010,13,0,-3,-18.75,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,2
825_2017-07 Progress,8250DA1280,"Submit AIP for Design of DW & ELS with ICE Certificate",TT_FinMile,,"DIAPHRAGM WALLS",19-Mar-2010,19-Mar-2010,0,19-Mar-2010,19-Mar-2010,,0,,,,,,,1,1
825_2017-07 Progress,8250DA1300,"Engineer Review on AIP for Design of DW & ELS",TT_Task,,"DIAPHRAGM WALLS",20-Mar-2010,09-Apr-2010,20,20-Mar-2010,07-Apr-2010,18,0,-2,-10.00,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA1320,"Revise AIP for Design of DW & ELS",TT_Task,,"DIAPHRAGM WALLS",08-Apr-2010,23-Apr-2010,15,08-Apr-2010,21-Apr-2010,13,0,-2,-13.33,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA1340,"Re-Submit AIP for Design of DW & ELS with ICE Certificate",TT_FinMile,,"DIAPHRAGM WALLS",21-Apr-2010,21-Apr-2010,0,21-Apr-2010,21-Apr-2010,,0,,,,,,,1,1
825_2017-07 Progress,8250DA1360,"Engineer Review and Approval on AIP for Design of DW & ELS",TT_Task,,"DIAPHRAGM WALLS",22-Apr-2010,25-May-2010,33,22-Apr-2010,22-May-2010,30,0,-3,-9.09,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA1380,"Prepare DDA for Design of DW & ELS",TT_Task,,"DIAPHRAGM WALLS",12-Mar-2010,27-Mar-2010,15,12-Mar-2010,25-Mar-2010,13,0,-2,-13.33,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA1400,"Submit DDA for Design of DW & ELS with ICE Certificate",TT_FinMile,,"DIAPHRAGM WALLS",25-Mar-2010,25-Mar-2010,0,25-Mar-2010,25-Mar-2010,,0,,,,,,,1,1
825_2017-07 Progress,8250DA1420,"Engineer Review on DDA of Design for DW & ELS",TT_Task,,"DIAPHRAGM WALLS",26-Mar-2010,15-Apr-2010,20,26-Mar-2010,13-Apr-2010,18,0,-2,-10.00,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,2
825_2017-07 Progress,8250DA1440,"Revise DDA for Design of DW & ELS",TT_Task,,"DIAPHRAGM WALLS",14-Apr-2010,29-Apr-2010,15,14-Apr-2010,27-Apr-2010,13,0,-2,-13.33,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA1460,"Re-Submit DDA for Design of DW & ELS with ICE Certificate",TT_FinMile,,"DIAPHRAGM WALLS",27-Apr-2010,27-Apr-2010,0,27-Apr-2010,27-Apr-2010,,0,,,,,,,1,1
825_2017-07 Progress,8250DA1240,"SLG Process",TT_Task,,"GENERAL",09-Aug-2010,31-Dec-2010,144,09-Aug-2010,16-Dec-2010,129,0,-15,-10.42,31-Jul-2017,31-Jul-2017,13-Jul-2016,13-Jul-2016,1,1
825_2017-07 Progress,8250DA2400,"Prepare DDA for Impact Assessment of Open Excavation before Completion of Diaphragm Walls",TT_Task,,"GENERAL",31-May-2012,07-Jun-2012,7,15-Jul-2010,20-Jul-2010,5,-686,-2,-28.57,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA2420,"Submit DDA for Impact Assessment of Open Excavation before Completion of Diaphragm Wall with ICE Certificate",TT_FinMile,,"GENERAL",20-Jul-2010,20-Jul-2010,0,20-Jul-2010,20-Jul-2010,,0,,,,,,,1,1
825_2017-07 Progress,8250DA2440,"Engineer & BD Review on DDA for Impact Assessment of Open Excavation before Completion of Diaphragm Wall",TT_Task,,"GENERAL",21-Jul-2010,28-Jul-2010,7,21-Jul-2010,27-Jul-2010,6,0,-1,-14.29,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA2460,"Revise DDA for Impact Assessment of Open Excavation before Completion of Diaphragm Walls",TT_Task,,"GENERAL",28-Jul-2010,04-Aug-2010,7,28-Jul-2010,03-Aug-2010,6,0,-1,-14.29,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA2480,"Re-Submit DDA for Impact Assessment of Open Excavation before Completion of Diaphragm Wall with ICE Certificate",TT_FinMile,,"GENERAL",03-Aug-2010,03-Aug-2010,0,03-Aug-2010,03-Aug-2010,,0,,,,,,,1,1
825_2017-07 Progress,8250DA2500,"Engineer & BD Review and Approval on DDA for Impact Assessment of Open Excavation before Completion of Diaphragm Wall",TT_Task,,"GENERAL",04-Aug-2010,19-Aug-2010,15,04-Aug-2010,17-Aug-2010,13,0,-2,-13.33,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA1245,"Excavation Permit",TT_Task,,"GENERAL",16-Dec-2010,19-Jan-2011,34,16-Dec-2010,17-Jan-2011,32,0,-2,-5.88,31-Jul-2017,31-Jul-2017,13-Jul-2016,13-Jul-2016,1,1
825_2017-07 Progress,8250DA2340,"Revise AIP for Impact Assessment of Open Excavation before Completion of Diaphragm Walls",TT_Task,,"GENERAL",14-Jul-2010,21-Jul-2010,7,14-Jul-2010,20-Jul-2010,6,0,-1,-14.29,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA2280,"Prepare AIP for Impact Assessment of Open Excavation before Completion of Diaphragm Walls",TT_Task,,"GENERAL",09-Jun-2010,03-Jul-2010,24,09-Jun-2010,30-Jun-2010,21,0,-3,-12.50,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250DA2300,"Submit AIP for Impact Assessment of Open Excavation before Completion of Diaphragm Wall with ICE Certificate",TT_FinMile,,"GENERAL",30-Jun-2010,30-Jun-2010,0,30-Jun-2010,30-Jun-2010,,0,,,,,,,1,1
825_2017-07 Progress,8250DA2320,"Engineer & BD Review on AIP for Impact Assessment of Open Excavation before Completion of Diaphragm Wall",TT_Task,,"GENERAL",02-Jul-2010,14-Jul-2010,12,02-Jul-2010,13-Jul-2010,11,0,-1,-8.33,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,2
825_2017-07 Progress,8250DA2360,"Re-Submit AIP for Impact Assessment of Open Excavation before Completion of Diaphragm Wall with ICE Certificate",TT_FinMile,,"GENERAL",20-Jul-2010,20-Jul-2010,0,20-Jul-2010,20-Jul-2010,,0,,,,,,,1,1
825_2017-07 Progress,8250DA2380,"Engineer & BD Review and Approval on AIP for Impact Assessment of Open Excavation before Completion of Diaphragm Walls",TT_Task,,"GENERAL",21-Jul-2010,28-Jul-2010,7,21-Jul-2010,27-Jul-2010,6,0,-1,-14.29,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250PS1015,"Procurement for Tunnel Segment Mould Supplier",TT_Task,,"TUNNEL LINING SEGMENTS",01-Apr-2010,05-May-2010,34,01-Apr-2010,30-Apr-2010,29,0,-5,-14.71,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250PS1020,"Sign Contract with the Tunnel Segment Mould Supplier",TT_FinMile,,"TUNNEL LINING SEGMENTS",30-Apr-2010,30-Apr-2010,0,30-Apr-2010,30-Apr-2010,,0,,,,,,,1,1
825_2017-07 Progress,8250PS1050,"Procurement for Tunnel Segment Lining Supplier",TT_Task,,"TUNNEL LINING SEGMENTS",01-Apr-2010,24-May-2010,53,01-Apr-2010,19-May-2010,48,0,-5,-9.43,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,1,1
825_2017-07 Progress,8250PS1060,"Sign Contract with the Tunnel Lining Segment Supplier",TT_FinMile,,"TUNNEL LINING SEGMENTS",19-May-2010,19-May-2010,0,31-Jul-2010,31-Jul-2010,,73,,,,,,,1,1
825_2017-07 Progress,8250PS1080,"Set-Up Production Line",TT_Task,,"TUNNEL LINING SEGMENTS",24-Sep-2010,03-Nov-2010,40,22-Nov-2010,28-Feb-2011,98,59,58,145.00,31-Jul-2017,31-Jul-2017,07-Mar-2016,07-Mar-2016,4,1
825_2017-07 Progress,8250PS1070,"Approval Obtained for Tunnel Lining Design",TT_FinMile,,"TUNNEL LINING SEGMENTS",23-Jun-2010,23-Jun-2010,0,28-Apr-2010,28-Apr-2010,,-56,,,,,,,2,2
825_2017-07 Progress,8250PS1025,"Approval Obtained for Tunnel Segment Mould Design",TT_FinMile,,"TUNNEL LINING SEGMENTS",22-Jul-2010,22-Jul-2010,0,13-Jul-2010,13-Jul-2010,,-9,,,,,,,1,2
