Program,Task Code,Task Name,Task Type,Contract,Parent WBS,Current Planned Start,Current Planned Completed,Current Planned Duration (Days),Actual Start,Actual Completed,Actual Duration (Days),Delay (Days),Overrun (Days),Overrun (%),Current Early Start,Current Early End,Current Late Start,Current Late End,Predecessors,Successors
821_RMP_B_R3_May15MP,821015780,"Procure tiles",TT_Task,,"Tiles",01-Aug-2013,26-Oct-2013,86,01-Aug-2013,24-Aug-2013,23,0,-63,-73.26,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015740,"Submit material sample",TT_Task,,"Tiles",03-Sep-2012,29-Sep-2012,26,03-Sep-2012,27-Mar-2013,205,0,179,688.46,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015750,"Comment material sample",TT_Task,,"Tiles",28-Mar-2013,24-Apr-2013,27,28-Mar-2013,03-May-2013,36,0,9,33.33,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015640,"Submit shop drawings",TT_Task,,"Sanitary Fittings",03-Sep-2012,29-Sep-2012,26,03-Sep-2012,22-Feb-2013,172,0,146,561.54,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015650,"Comment shop drawings",TT_Task,,"Sanitary Fittings",23-Feb-2013,22-Mar-2013,27,23-Feb-2013,08-Mar-2013,13,0,-14,-51.85,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015660,"Resubmit shop drawings",TT_Task,,"Sanitary Fittings",09-Mar-2013,10-Apr-2013,32,09-Mar-2013,25-Mar-2013,16,0,-16,-50.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015670,"Approve shop drawings",TT_Task,,"Sanitary Fittings",26-Mar-2013,22-Apr-2013,27,26-Mar-2013,20-Jul-2013,116,0,89,329.63,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015680,"Procure sanitary fittings",TT_Task,,"Sanitary Fittings",22-Jul-2013,16-Oct-2013,86,22-Jul-2013,30-Nov-2013,131,0,45,52.33,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015720,"Approve shop drawings",TT_Task,,"Metal Works",26-Mar-2013,22-Apr-2013,27,26-Mar-2013,02-Apr-2013,7,0,-20,-74.07,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015730,"Procure metal works",TT_Task,,"Metal Works",03-Apr-2013,29-Jun-2013,87,03-Apr-2013,30-Apr-2014,392,0,305,350.57,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,821015690,"Submit shop drawings",TT_Task,,"Metal Works",03-Sep-2012,29-Sep-2012,26,03-Sep-2012,22-Feb-2013,172,0,146,561.54,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015700,"Comment shop drawings",TT_Task,,"Metal Works",23-Feb-2013,22-Mar-2013,27,23-Feb-2013,08-Mar-2013,13,0,-14,-51.85,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015710,"Resubmit shop drawings",TT_Task,,"Metal Works",09-Mar-2013,10-Apr-2013,32,09-Mar-2013,25-Mar-2013,16,0,-16,-50.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015790,"Submit material sample",TT_Task,,"Soft Landscaping",16-Aug-2013,12-Sep-2013,27,05-Aug-2013,23-Aug-2013,18,-11,-9,-33.33,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015800,"Comment material sample",TT_Task,,"Soft Landscaping",24-Aug-2013,20-Sep-2013,27,24-Aug-2013,20-Sep-2013,27,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015810,"Resubmit material sample",TT_Task,,"Soft Landscaping",21-Sep-2013,21-Oct-2013,30,21-Sep-2013,15-May-2014,236,0,206,686.67,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015820,"Approve material sample",TT_Task,,"Soft Landscaping",16-May-2014,12-Jun-2014,27,16-May-2014,16-Jun-2014,31,0,4,14.81,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015830,"Procure soft landscaping",TT_Task,,"Soft Landscaping",17-Jun-2014,10-Sep-2014,85,17-Jun-2014,30-Jun-2014,13,0,-72,-84.71,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821014950,"Submit shop drawings",TT_Task,,"Louvers",28-Jan-2013,27-Feb-2013,30,28-Jan-2013,27-Feb-2013,30,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821014960,"Comment shop drawings",TT_Task,,"Louvers",28-Feb-2013,27-Mar-2013,27,28-Feb-2013,08-Mar-2013,8,0,-19,-70.37,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015450,"Resubmit shop drawings",TT_Task,,"Louvers",09-Mar-2013,10-Apr-2013,32,09-Mar-2013,25-Mar-2013,16,0,-16,-50.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015460,"Approve shop drawings",TT_Task,,"Louvers",26-Mar-2013,22-Apr-2013,27,26-Mar-2013,13-Jul-2013,109,0,82,303.70,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015470,"Procure louvers",TT_Task,,"Louvers",15-Jul-2013,08-Oct-2013,85,15-Jul-2013,30-Apr-2014,289,0,204,240.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821012650,"Site formation and construction of footing",TT_Task,,"Structure - Ref 4B (Degree 1)",17-Sep-2012,07-Nov-2012,51,17-Sep-2012,28-Mar-2013,192,0,141,276.47,31-May-2015,31-May-2015,10-May-2016,10-May-2016,5,3
821_RMP_B_R3_May15MP,821012660,"Construction of ground slab",TT_Task,,"Structure - Ref 4B (Degree 1)",12-Nov-2012,15-Dec-2012,33,12-Nov-2012,26-Apr-2013,165,0,132,400.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821012680,"Construction of U1 slab",TT_Task,,"Structure - Ref 4B (Degree 1)",25-Feb-2013,03-Apr-2013,37,25-Feb-2013,03-Apr-2013,37,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,5
821_RMP_B_R3_May15MP,821012690,"Construction of U2 slab",TT_Task,,"Structure - Ref 4B (Degree 1)",25-Mar-2013,03-May-2013,39,25-Mar-2013,04-May-2013,40,0,1,2.56,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,821012780,"KCVA adit - portal section ground floor",TT_Task,,"Structure - Ref 4B (Degree 1)",05-Aug-2013,29-Aug-2013,24,05-Aug-2013,25-Aug-2013,20,0,-4,-16.67,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,821012700,"Construction of upper roof",TT_Task,,"Structure - Ref 4B (Degree 1)",02-May-2013,27-May-2013,25,02-May-2013,28-Jun-2013,57,0,32,128.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,3
821_RMP_B_R3_May15MP,821012750,"Relocate Mucking facilities",TT_Task,,"Structure - Ref 4B (Degree 1)",03-Oct-2012,18-Oct-2012,15,03-Oct-2012,25-Oct-2012,22,0,7,46.67,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821012751,"Underground drainage",TT_Task,,"Structure - Ref 4B (Degree 1)",25-Oct-2012,28-Nov-2012,34,25-Oct-2012,23-Mar-2013,149,0,115,338.24,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,821012782,"KCVA adit - portal section U1 floor",TT_Task,,"Structure - Ref 4B (Degree 1)",02-Jul-2013,26-Jul-2013,24,02-Jul-2013,04-Aug-2013,33,0,9,37.50,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,3
821_RMP_B_R3_May15MP,821012784,"KCVA adit - portal section U2 floor and link structure",TT_Task,,"Structure - Ref 4B (Degree 1)",01-Aug-2013,26-Aug-2013,25,01-Aug-2013,30-Aug-2013,29,0,4,16.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,3
821_RMP_B_R3_May15MP,821011200,"Construct tower crane footing",TT_Task,,"Structure - Ref 4B (Degree 1)",14-Feb-2011,26-Feb-2011,12,14-Feb-2011,19-Feb-2011,5,0,-7,-58.33,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011390,"Erect tower crane",TT_Task,,"Structure - Ref 4B (Degree 1)",07-Mar-2011,19-Mar-2011,12,07-Mar-2011,08-Mar-2011,1,0,-11,-91.67,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821011410,"Demobilize tower crane",TT_Task,,"Structure - Ref 4B (Degree 1)",02-Dec-2013,14-Dec-2013,12,09-Dec-2013,13-Dec-2013,4,7,-8,-66.67,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821014800,"Ground floor screeding",TT_Task,,"Structure - Ref 4B (Degree 1)",04-May-2013,31-May-2013,27,04-May-2013,20-Jul-2013,77,0,50,185.19,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,0
821_RMP_B_R3_May15MP,821014810,"U1 floor screeding",TT_Task,,"Structure - Ref 4B (Degree 1)",29-May-2013,22-Jun-2013,24,29-May-2013,30-Jun-2013,32,0,8,33.33,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821014820,"U2 floor screeding (Degree 1 Completion)",TT_Task,,"Structure - Ref 4B (Degree 1)",02-Jul-2013,15-Jul-2013,13,02-Jul-2013,15-Jul-2013,13,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,3
821_RMP_B_R3_May15MP,821014840,"Waterproofing",TT_Task,,"Main Building",08-Nov-2013,14-Nov-2013,6,08-Nov-2013,14-Nov-2013,6,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821014860,"Water Test",TT_Task,,"Main Building",15-Nov-2013,21-Nov-2013,6,15-Nov-2013,21-Nov-2013,6,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821014870,"Insulation",TT_Task,,"Main Building",22-Nov-2013,28-Nov-2013,6,22-Nov-2013,28-Nov-2013,6,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821014880,"2nd Screeding",TT_Task,,"Main Building",29-Nov-2013,05-Dec-2013,6,29-Nov-2013,05-Dec-2013,6,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,821014970,"External painting",TT_Task,,"Main Building",08-Jul-2013,05-Sep-2013,59,08-Jul-2013,26-Apr-2014,292,0,233,394.92,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,821013970,"Remaining ABWF",TT_Task,,"Main Building",02-Oct-2013,13-Dec-2013,72,02-Oct-2013,26-Apr-2014,206,0,134,186.11,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821014830,"1st Screeding",TT_Task,,"Main Building",01-Nov-2013,07-Nov-2013,6,01-Nov-2013,07-Nov-2013,6,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821014900,"Waterproofing",TT_Task,,"Vehicular Access Adit - Portal Section",11-Nov-2013,16-Nov-2013,5,11-Nov-2013,16-Nov-2013,5,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821014910,"Water Test",TT_Task,,"Vehicular Access Adit - Portal Section",18-Nov-2013,23-Nov-2013,5,18-Nov-2013,23-Nov-2013,5,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821014920,"Drainage layer / fitter",TT_Task,,"Vehicular Access Adit - Portal Section",25-Nov-2013,07-Dec-2013,12,25-Nov-2013,07-Dec-2013,12,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821014930,"Planting green roof",TT_Task,,"Vehicular Access Adit - Portal Section",09-Dec-2013,14-Dec-2013,5,09-Dec-2013,14-Dec-2013,5,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,821014890,"Screeding",TT_Task,,"Vehicular Access Adit - Portal Section",04-Nov-2013,09-Nov-2013,5,04-Nov-2013,09-Nov-2013,5,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821015210,"Connection work to existing watermains",TT_Task,,"Testing and Commissioning",18-Oct-2014,21-Nov-2014,34,18-Oct-2014,15-Jan-2015,89,0,55,161.76,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821015260,"Connection work to existing fire services system",TT_Task,,"Testing and Commissioning",18-Oct-2014,21-Nov-2014,34,18-Oct-2014,10-Nov-2014,23,0,-11,-32.35,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015190,"Connection work to existing foul water",TT_Task,,"Testing and Commissioning",18-Oct-2014,21-Nov-2014,34,18-Oct-2014,10-Nov-2014,23,0,-11,-32.35,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821015200,"Connection work to existing storm drainage",TT_Task,,"Testing and Commissioning",03-Nov-2014,06-Dec-2014,33,03-Nov-2014,28-Jan-2015,86,0,53,160.61,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821013980,"Final Inspection & Handover",TT_Task,,"Testing and Commissioning",02-Jan-2015,26-Feb-2015,55,02-Jan-2015,28-Jan-2015,26,0,-29,-52.73,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821015100,"Fences",TT_Task,,"Fencing and Railings",05-May-2014,04-Jun-2014,30,05-May-2014,29-Nov-2014,208,0,178,593.33,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,821015110,"Gates and stiles",TT_Task,,"Fencing and Railings",01-Aug-2014,30-Aug-2014,29,01-Aug-2014,29-Nov-2014,120,0,91,313.79,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,821015120,"Hard landscaping",TT_Task,,"Landscaping",02-Jul-2014,30-Aug-2014,59,02-Jul-2014,29-Nov-2014,150,0,91,154.24,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,1
821_RMP_B_R3_May15MP,821015130,"Soft landscaping",TT_Task,,"Landscaping",02-Jul-2014,30-Aug-2014,59,02-Jul-2014,29-Nov-2014,150,0,91,154.24,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,821015090,"Traffic signs",TT_Task,,"Roadworks and Paving",03-Nov-2014,15-Nov-2014,12,03-Nov-2014,13-Mar-2015,130,0,118,983.33,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821015180,"Footpath",TT_Task,,"Roadworks and Paving",09-Apr-2014,07-May-2014,28,01-Apr-2014,07-Jun-2014,67,-8,39,139.29,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,2
821_RMP_B_R3_May15MP,821015060,"Earthworks",TT_Task,,"Roadworks and Paving",23-Sep-2013,07-Oct-2013,14,23-Sep-2013,05-Apr-2014,194,0,180,1285.71,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,1
821_RMP_B_R3_May15MP,821015070,"Concrete pavements",TT_Task,,"Roadworks and Paving",01-Apr-2014,03-May-2014,32,01-Apr-2014,30-May-2014,59,0,27,84.38,31-May-2015,31-May-2015,10-May-2016,10-May-2016,5,1
821_RMP_B_R3_May15MP,821015080,"Kerbs and channels",TT_Task,,"Roadworks and Paving",07-Apr-2014,09-May-2014,32,07-Apr-2014,22-Nov-2014,229,0,197,615.63,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821015140,"Earthing and protection systems",TT_Task,,"Building Services",10-Mar-2014,29-Mar-2014,19,10-Mar-2014,29-Mar-2014,19,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
821_RMP_B_R3_May15MP,821015150,"Storm water system",TT_Task,,"Building Services",02-Sep-2013,18-Nov-2013,77,02-Sep-2013,28-Feb-2014,179,0,102,132.47,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,7
821_RMP_B_R3_May15MP,821015160,"Foul water system",TT_Task,,"Building Services",02-Sep-2013,18-Nov-2013,77,02-Sep-2013,13-Mar-2014,192,0,115,149.35,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,3
821_RMP_B_R3_May15MP,821015170,"Miscellaneous builder's work",TT_Task,,"Building Services",31-Mar-2014,24-Apr-2014,24,31-Mar-2014,24-Apr-2014,24,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,1
821_RMP_B_R3_May15MP,821015220,"Water supply system",TT_Task,,"Building Services",02-Dec-2013,20-Jan-2014,49,02-Dec-2013,08-Mar-2014,96,0,47,95.92,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821015230,"All external telephone drawpits & ducts within KC Vent bldg",TT_Task,,"Building Services",09-Dec-2013,22-Feb-2014,75,09-Dec-2013,19-Mar-2014,100,0,25,33.33,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821014850,"Painting 1/F",TT_Task,,"Interior ABWF - Ref 4B (Degree 3)",30-May-2013,28-Jun-2013,29,30-May-2013,21-Dec-2013,205,0,176,606.90,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821014940,"Painting 2/F",TT_Task,,"Interior ABWF - Ref 4B (Degree 3)",08-Jul-2013,06-Aug-2013,29,08-Jul-2013,21-Dec-2013,166,0,137,472.41,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,821013140,"Louvers",TT_Task,,"Interior ABWF - Ref 4B (Degree 3)",17-Aug-2013,07-Oct-2013,51,17-Aug-2013,26-Apr-2014,252,0,201,394.12,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,1
821_RMP_B_R3_May15MP,821013330,"Painting G/F",TT_Task,,"Interior ABWF - Ref 4B (Degree 3)",27-May-2013,25-Jun-2013,29,27-May-2013,21-Dec-2013,208,0,179,617.24,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821013340,"Final ABWF for Deg 3",TT_Task,,"Interior ABWF - Ref 4B (Degree 3)",01-Nov-2013,17-Dec-2013,46,01-Nov-2013,26-Apr-2014,176,0,130,282.61,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,2
821_RMP_B_R3_May15MP,821012710,"Miscellaneous metalworks",TT_Task,,"Interior ABWF - Ref 4B (Degree 2)",01-Aug-2013,25-Sep-2013,55,01-Aug-2013,29-Mar-2014,240,0,185,336.36,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821012730,"All permanent doors and frames installation",TT_Task,,"Interior ABWF - Ref 4B (Degree 2)",05-Aug-2013,28-Sep-2013,54,05-Aug-2013,29-Mar-2014,236,0,182,337.04,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,4
821_RMP_B_R3_May15MP,821013150,"Specialist architectural metalwork",TT_Task,,"Interior ABWF - Ref 4B (Degree 2)",01-Aug-2013,21-Sep-2013,51,01-Aug-2013,09-Jan-2014,161,0,110,215.69,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821013170,"Sanitary fitting and accessories",TT_Task,,"Interior ABWF - Ref 4B (Degree 2)",03-Mar-2014,07-Apr-2014,35,03-Mar-2014,29-Mar-2014,26,0,-9,-25.71,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,3
821_RMP_B_R3_May15MP,821010980,"Submit tower crane drawings",TT_Task,,"General",27-Jan-2011,12-Feb-2011,16,27-Jan-2011,18-Feb-2011,22,0,6,37.50,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821010670,"Submit method statement for the VB6",TT_Task,,"General",18-Jun-2012,16-Aug-2012,59,18-Jun-2012,05-Jul-2012,17,0,-42,-71.19,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821014590,"Resubmit Design Report",TT_Task,,"Formwork Design - VB6",09-Nov-2012,29-Nov-2012,20,09-Nov-2012,19-Nov-2012,10,0,-10,-50.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821014570,"Prepare & Submit Design report",TT_Task,,"Formwork Design - VB6",03-Jul-2012,27-Aug-2012,55,03-Jul-2012,18-Oct-2012,107,0,52,94.55,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821014580,"MTRC review",TT_Task,,"Formwork Design - VB6",18-Oct-2012,15-Nov-2012,28,18-Oct-2012,08-Nov-2012,21,0,-7,-25.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821013195,"MTRC Approve",TT_Task,,"Formwork Design - VB6",20-Nov-2012,17-Dec-2012,27,20-Nov-2012,11-Dec-2012,21,0,-6,-22.22,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821013230,"Prepare and submit as-built drawings under Ref 4B (Deg 1)",TT_Task,,"Completion",21-Jul-2014,15-Oct-2014,86,22-Jul-2013,10-Jan-2014,172,-364,86,100.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821016630,"D/T Excavation from Ch135+972 to 135+772",TT_Task,,"TBM2 (S-631-1) Downtrack Tunnel (CH136+640 - 135+972, 668m and CH135+972 - 135+737, 235m)",17-Oct-2012,03-Nov-2012,17,17-Oct-2012,08-Dec-2012,52,0,35,205.88,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,821016970,"Reach CP84(CH136+601)",TT_FinMile,,"TBM2 (S-631-1) Downtrack Tunnel (CH136+640 - 135+972, 668m and CH135+972 - 135+737, 235m)",06-Aug-2012,06-Aug-2012,0,06-Aug-2012,06-Aug-2012,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,3
821_RMP_B_R3_May15MP,821016980,"Reach CP83(CH136+351)",TT_FinMile,,"TBM2 (S-631-1) Downtrack Tunnel (CH136+640 - 135+972, 668m and CH135+972 - 135+737, 235m)",11-Sep-2012,11-Sep-2012,0,11-Sep-2012,11-Sep-2012,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,5
821_RMP_B_R3_May15MP,821016990,"Reach CP82(CH136+101)",TT_FinMile,,"TBM2 (S-631-1) Downtrack Tunnel (CH136+640 - 135+972, 668m and CH135+972 - 135+737, 235m)",07-Oct-2012,07-Oct-2012,0,07-Oct-2012,07-Oct-2012,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,3
821_RMP_B_R3_May15MP,821017000,"Reach CP81(CH135+851)",TT_FinMile,,"TBM2 (S-631-1) Downtrack Tunnel (CH136+640 - 135+972, 668m and CH135+972 - 135+737, 235m)",26-Nov-2012,26-Nov-2012,0,26-Nov-2012,26-Nov-2012,,0,,,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,3
821_RMP_B_R3_May15MP,821017820,"D/T Excavation from Ch135+772 to 135+737 (235m) (Break-in)",TT_Task,,"TBM2 (S-631-1) Downtrack Tunnel (CH136+640 - 135+972, 668m and CH135+972 - 135+737, 235m)",08-Dec-2012,10-Dec-2012,2,08-Dec-2012,14-Dec-2012,6,0,4,200.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821013510,"D/T Excavation from Ch136+101 to 135+972",TT_Task,,"TBM2 (S-631-1) Downtrack Tunnel (CH136+640 - 135+972, 668m and CH135+972 - 135+737, 235m)",07-Oct-2012,17-Oct-2012,10,07-Oct-2012,17-Oct-2012,10,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,3,1
821_RMP_B_R3_May15MP,821013530,"TBM (S631-1) Shield Dismantle & Removal",TT_Task,,"TBM2 (S-631-1) Downtrack Tunnel (CH136+640 - 135+972, 668m and CH135+972 - 135+737, 235m)",17-Dec-2012,30-Jan-2013,44,17-Dec-2012,30-Jan-2013,44,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,4
821_RMP_B_R3_May15MP,821013540,"Walkway (North DT- Ch135+737-XRL821 to Ch136+818) (B03 - B16)",TT_Task,,"TBM2 (S-631-1) Downtrack Tunnel (CH136+640 - 135+972, 668m and CH135+972 - 135+737, 235m)",27-May-2013,21-Aug-2013,86,27-May-2013,31-Jul-2013,65,0,-21,-24.42,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,1
821_RMP_B_R3_May15MP,821013760,"Tunnel Invert (North DT- Ch135+737-XRL821 to Ch136+818) (B03 - B16)",TT_Task,,"TBM2 (S-631-1) Downtrack Tunnel (CH136+640 - 135+972, 668m and CH135+972 - 135+737, 235m)",16-May-2013,23-Jul-2013,68,16-May-2013,15-Jun-2013,30,0,-38,-55.88,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,10
821_RMP_B_R3_May15MP,821013730,"Tunnel Invert (North DT- Ch136+818 to Ch137+784) (B02 - A08)",TT_Task,,"TBM2 (S-631-1) Downtrack Tunnel (CH136+640 - 135+972, 668m and CH135+972 - 135+737, 235m)",06-May-2013,23-Jul-2013,78,14-Feb-2013,31-May-2013,106,-81,28,35.90,31-May-2015,31-May-2015,10-May-2016,10-May-2016,1,2
821_RMP_B_R3_May15MP,821013840,"Completion of Degree 1 work of D/T",TT_Task,,"TBM2 (S-631-1) Downtrack Tunnel (CH136+640 - 135+972, 668m and CH135+972 - 135+737, 235m)",29-Apr-2013,20-Jul-2013,82,29-Apr-2013,31-Jul-2013,93,0,11,13.41,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,1
821_RMP_B_R3_May15MP,821013515,"D/T TBM exit inside Cavern",TT_Task,,"TBM2 (S-631-1) Downtrack Tunnel (CH136+640 - 135+972, 668m and CH135+972 - 135+737, 235m)",15-Dec-2012,19-Dec-2012,4,15-Dec-2012,19-Dec-2012,4,0,0,0.00,31-May-2015,31-May-2015,10-May-2016,10-May-2016,2,2
